date,ticker,open,high,low,close,volume
2021-01-05,NVDA,296.71,299.8,291.34,292.98,53455970.0
2021-01-06,NVDA,301.6,301.79,297.46,299.1,13831583.0
2021-01-07,NVDA,309.63,311.72,307.94,310.69,43135399.0
2021-01-08,NVDA,301.56,303.26,298.55,298.8,38353783.0
2021-01-11,NVDA,310.58,312.28,305.55,308.38,14224905.0
2021-01-12,NVDA,307.06,309.2,303.18,308.47,37774990.0
2021-01-13,NVDA,306.42,312.81,303.18,306.02,37680211.0
2021-01-14,NVDA,306.38,313.9,299.2,312.1,31948097.0
2021-01-15,NVDA,308.19,312.26,304.11,310.89,48296225.0
2021-01-18,NVDA,325.53,328.08,322.77,323.86,46461016.0
2021-01-19,NVDA,323.1,326.28,313.88,319.81,43966275.0
2021-01-20,NVDA,337.23,339.46,335.23,335.49,51749666.0
2021-01-21,NVDA,325.24,325.5,324.85,325.13,67171362.0
2021-01-22,NVDA,297.58,301.49,297.43,299.53,26219130.0
2021-01-25,NVDA,292.76,293.9,290.04,291.58,24417902.0
2021-01-26,NVDA,287.35,291.25,280.64,290.86,26380044.0
2021-01-27,NVDA,295.96,297.02,292.43,295.0,26633357.0
2021-01-28,NVDA,292.67,297.91,287.57,294.34,31356817.0
2021-01-29,NVDA,296.72,301.79,293.87,295.32,84141345.0
2021-02-01,NVDA,316.28,316.56,313.48,314.69,18732584.0
2021-02-02,NVDA,329.76,332.15,327.89,330.94,43685857.0
2021-02-03,NVDA,319.5,323.32,316.44,317.63,21543547.0
2021-02-04,NVDA,305.36,309.18,299.2,308.77,54039225.0
2021-02-05,NVDA,312.33,313.19,308.23,312.61,43858460.0
2021-02-08,NVDA,312.88,314.1,307.02,311.32,17531779.0
2021-02-09,NVDA,284.34,284.46,280.74,283.23,32893883.0
2021-02-10,NVDA,275.55,278.31,271.5,276.52,14379656.0
2021-02-11,NVDA,285.62,288.83,282.11,284.05,50057519.0
2021-02-12,NVDA,287.16,291.67,284.94,285.51,33224870.0
2021-02-15,NVDA,278.88,282.15,275.72,280.96,98148006.0
2021-02-16,NVDA,275.65,281.21,274.85,275.84,36088879.0
2021-02-17,NVDA,274.36,274.66,272.73,274.02,30870469.0
2021-02-18,NVDA,300.42,305.42,295.47,300.08,24418748.0
2021-02-18,NVDA,300.42,305.42,295.47,300.08,24418748.0
2021-02-19,NVDA,302.36,305.94,300.81,300.82,31881688.0
2021-02-22,NVDA,292.89,294.53,286.38,293.65,49793764.0
2021-02-23,NVDA,316.38,319.91,311.26,313.16,25775857.0
2021-02-24,NVDA,319.17,323.5,318.21,319.96,51645082.0
2021-02-25,NVDA,309.22,315.03,305.03,311.44,26896748.0
2021-02-26,NVDA,311.58,316.7,310.83,312.03,35541808.0
2021-03-01,NVDA,310.81,313.97,308.99,310.31,59167856.0
2021-03-02,NVDA,315.35,318.18,314.35,317.71,121935063.0
2021-03-03,NVDA,314.95,316.53,313.16,315.56,113557242.0
2021-03-04,NVDA,300.67,306.0,298.67,303.03,41826287.0
2021-03-05,NVDA,302.01,303.83,295.4,300.68,46405393.0
2021-03-08,NVDA,291.58,295.26,283.53,291.91,22059540.0
2021-03-09,NVDA,298.3,304.3,296.71,302.85,39767112.0
2021-03-10,NVDA,294.41,294.89,291.49,292.49,36579382.0
2021-03-11,NVDA,316.24,319.07,314.91,318.59,4424439.0
2021-03-12,NVDA,322.61,326.29,316.89,317.28,36445168.0
2021-03-15,NVDA,317.76,319.16,311.21,319.13,20025618.0
2021-03-16,NVDA,322.28,323.57,320.1,323.46,34650012.0
2021-03-17,NVDA,323.35,326.46,322.68,323.03,46212657.0
2021-03-18,NVDA,331.92,337.48,329.38,337.05,20769011.0
2021-03-19,NVDA,340.12,342.15,337.15,339.17,31582786.0
2021-03-22,NVDA,334.91,338.76,332.9,333.44,27510774.0
2021-03-23,NVDA,320.08,322.16,316.07,318.27,48292604.0
2021-03-24,NVDA,323.61,324.44,319.13,323.04,25865068.0
2021-03-25,NVDA,334.14,338.7,332.39,333.95,36038048.0
2021-03-26,NVDA,316.79,320.76,316.22,319.84,41531864.0
2021-03-29,NVDA,316.97,322.0,311.62,315.98,43233852.0
2021-03-30,NVDA,327.15,330.66,326.95,327.24,20307363.0
2021-03-31,NVDA,333.55,336.74,327.93,334.45,89351943.0
2021-04-01,NVDA,322.8,326.43,318.71,324.91,54397690.0
2021-04-02,NVDA,324.56,325.35,322.6,323.58,32951757.0
2021-04-05,NVDA,338.54,339.43,334.05,339.23,46824267.0
2021-04-06,NVDA,346.58,356.48,338.32,350.74,60453198.0
2021-04-07,NVDA,367.2,368.24,363.67,367.71,32261867.0
2021-04-08,NVDA,353.85,359.39,353.66,355.57,44181771.0
2021-04-09,NVDA,349.79,352.03,337.67,347.87,45807091.0
2021-04-12,NVDA,345.76,349.95,338.87,346.12,15139715.0
2021-04-13,NVDA,342.27,346.41,334.08,342.84,38488084.0
2021-04-14,NVDA,334.7,337.49,332.12,334.05,53096105.0
2021-04-15,NVDA,343.71,344.78,335.9,340.12,12228842.0
2021-04-16,NVDA,322.47,325.03,319.89,321.65,31646304.0
2021-04-19,NVDA,322.12,327.72,318.74,323.73,34677149.0
2021-04-20,NVDA,340.16,343.63,336.35,343.53,31839538.0
2021-04-21,NVDA,347.78,348.4,339.33,344.89,30493105.0
2021-04-22,NVDA,330.21,336.24,328.24,335.39,18424866.0
2021-04-23,NVDA,321.03,323.55,319.75,321.07,38269167.0
2021-04-26,NVDA,339.34,341.39,332.49,334.39,69806496.0
2021-04-27,NVDA,351.78,355.98,344.12,355.77,23603038.0
2021-04-28,NVDA,356.34,358.89,355.41,358.87,8128005.0
2021-04-29,NVDA,355.55,356.5,353.02,355.11,14268623.0
2021-04-30,NVDA,344.41,347.96,336.42,346.16,52760257.0
2021-05-03,NVDA,328.87,334.2,325.34,329.11,34187384.0
2021-05-04,NVDA,333.56,338.71,332.0,332.67,42967058.0
2021-05-05,NVDA,320.87,325.57,316.89,319.73,64161873.0
2021-05-06,NVDA,332.84,335.68,326.2,330.53,7370152.0
2021-05-07,NVDA,334.9,339.35,334.5,338.27,24445917.0
2021-05-10,NVDA,338.81,339.52,335.57,336.12,7767095.0
2021-05-11,NVDA,347.16,349.58,339.98,344.24,23867618.0
2021-05-12,NVDA,348.59,350.27,345.86,346.75,48418057.0
2021-05-13,NVDA,352.48,360.11,349.16,355.01,31848659.0
2021-05-14,NVDA,364.01,370.6,359.42,366.75,52376086.0
2021-05-17,NVDA,364.6,367.16,361.19,363.92,40720542.0
2021-05-18,NVDA,349.61,349.87,346.47,348.2,47300738.0
2021-05-19,NVDA,380.08,383.37,377.05,377.29,29930239.0
2021-05-20,NVDA,373.79,376.22,372.77,374.93,14697626.0
2021-05-21,NVDA,371.26,371.47,365.18,369.8,19685442.0
2021-05-24,NVDA,372.98,373.76,367.89,371.64,148230273.0
2021-05-25,NVDA,368.05,377.92,361.67,369.58,35527394.0
2021-05-26,NVDA,353.1,355.08,349.85,354.08,14926165.0
2021-05-27,NVDA,336.6,343.65,336.42,340.02,41771510.0
2021-05-28,NVDA,327.77,331.51,327.55,329.99,12491421.0
2021-05-31,NVDA,324.27,326.56,324.1,325.57,117810801.0
2021-06-01,NVDA,319.16,324.95,315.23,318.12,29726169.0
2021-06-02,NVDA,333.79,334.01,328.98,329.1,42299982.0
2021-06-03,NVDA,328.71,330.27,326.46,327.71,29655424.0
2021-06-04,NVDA,324.64,331.94,323.23,327.21,42775927.0
2021-06-07,NVDA,327.3,335.19,326.96,328.29,12852758.0
2021-06-08,NVDA,319.04,321.82,316.56,316.94,37590781.0
2021-06-09,NVDA,330.12,335.91,329.71,331.8,27269280.0
2021-06-10,NVDA,339.0,341.81,334.92,335.83,38111956.0
2021-06-11,NVDA,335.64,336.39,328.01,334.2,29078002.0
2021-06-14,NVDA,,331.04,326.15,328.46,21294861.0
2021-06-15,NVDA,318.71,326.38,315.24,322.6,31766514.0
2021-06-16,NVDA,312.14,315.3,309.64,310.17,49572527.0
2021-06-17,NVDA,297.6,297.78,293.55,296.4,25150122.0
2021-06-18,NVDA,284.09,289.26,282.22,283.25,35808421.0
2021-06-21,NVDA,299.29,301.0,290.66,294.33,24225500.0
2021-06-22,NVDA,285.19,289.53,284.24,286.89,7103167.0
2021-06-23,NVDA,279.26,279.9,275.82,276.61,34153590.0
2021-06-24,NVDA,289.37,291.53,287.94,289.71,84769745.0
2021-06-25,NVDA,291.15,295.3,290.36,290.68,15424064.0
2021-06-28,NVDA,279.86,280.61,275.32,279.31,45871157.0
2021-06-29,NVDA,286.79,287.34,280.66,285.29,1709023.0
2021-06-30,NVDA,299.19,306.2,297.07,300.54,32425305.0
2021-07-01,NVDA,312.77,313.09,307.78,308.12,14685890.0
2021-07-02,NVDA,307.83,315.41,307.29,309.99,38894733.0
2021-07-05,NVDA,314.78,317.97,313.54,315.49,25832972.0
2021-07-06,NVDA,333.18,335.1,325.27,329.36,25354073.0
2021-07-07,NVDA,352.91,358.05,348.72,350.31,18135112.0
2021-07-08,NVDA,338.48,341.44,338.13,339.25,4649623.0
2021-07-09,NVDA,341.38,342.76,337.63,339.92,29255374.0
2021-07-12,NVDA,345.25,348.79,341.48,347.61,23734101.0
2021-07-13,NVDA,348.34,352.75,348.18,350.13,27629047.0
2021-07-14,NVDA,356.29,360.16,351.33,357.11,28620064.0
2021-07-15,NVDA,389.74,390.99,382.03,386.27,22011185.0
2021-07-16,NVDA,378.12,390.48,376.39,383.2,34734227.0
2021-07-19,NVDA,367.18,367.45,359.54,365.16,30263303.0
2021-07-20,NVDA,389.08,391.39,386.4,390.05,44106818.0
2021-07-21,NVDA,417.07,418.23,409.87,415.44,64714733.0
2021-07-22,NVDA,425.49,428.62,415.79,423.93,36183572.0
2021-07-23,NVDA,419.33,419.51,416.38,419.4,143517165.0
2021-07-26,NVDA,430.64,437.35,429.23,432.7,34821536.0
2021-07-27,NVDA,431.89,435.44,428.19,433.71,39330336.0
2021-07-28,NVDA,428.71,436.48,421.96,429.56,28834075.0
2021-07-29,NVDA,415.71,423.79,415.05,420.01,31798340.0
2021-07-30,NVDA,420.51,425.69,420.06,420.28,22611556.0
2021-08-02,NVDA,,431.1,424.37,428.91,51960652.0
2021-08-03,NVDA,430.64,434.26,427.25,431.9,45995927.0
2021-08-04,NVDA,445.44,455.16,442.87,446.01,36541862.0
2021-08-05,NVDA,445.23,445.48,440.0,443.14,19559662.0
2021-08-06,NVDA,440.63,442.4,432.94,437.22,30817029.0
2021-08-09,NVDA,447.55,449.12,439.97,443.72,45989341.0
2021-08-10,NVDA,446.75,448.01,437.9,445.59,65598687.0
2021-08-11,NVDA,468.76,471.22,464.89,469.91,34181683.0
2021-08-12,NVDA,460.98,469.25,456.55,464.81,49411074.0
2021-08-13,NVDA,464.29,469.0,456.68,457.25,35457516.0
2021-08-16,NVDA,460.21,464.76,449.72,455.11,50078750.0
2021-08-17,NVDA,451.63,458.03,439.97,449.11,5431234.0
2021-08-18,NVDA,441.66,444.71,439.68,439.84,21738323.0
2021-08-19,NVDA,414.99,420.92,412.76,415.92,37313824.0
2021-08-20,NVDA,400.27,409.89,396.53,399.94,17019707.0
2021-08-23,NVDA,401.05,404.09,395.38,398.74,38787464.0
2021-08-24,NVDA,376.82,384.61,371.15,381.36,33681487.0
2021-08-25,NVDA,387.94,390.62,387.64,389.44,11863237.0
2021-08-26,NVDA,395.01,397.62,386.55,394.99,9390033.0
2021-08-27,NVDA,381.62,388.44,377.81,386.3,37574137.0
2021-08-30,NVDA,382.43,387.36,375.39,386.05,17944015.0
2021-08-31,NVDA,382.33,384.85,380.07,383.93,27093617.0
2021-09-01,NVDA,361.05,363.77,359.56,360.86,41526176.0
2021-09-02,NVDA,370.45,371.42,357.52,366.96,32071764.0
2021-09-03,NVDA,358.78,370.6,358.05,359.8,27547729.0
2021-09-06,NVDA,352.27,357.1,346.58,,13040077.0
2021-09-07,NVDA,355.3,360.68,351.45,356.94,53050091.0
2021-09-08,NVDA,360.14,362.44,356.41,360.42,43838981.0
2021-09-09,NVDA,369.07,378.23,358.83,372.55,24612650.0
2021-09-10,NVDA,370.44,372.9,366.52,371.46,21179937.0
2021-09-13,NVDA,370.23,376.98,369.4,374.72,25705497.0
2021-09-14,NVDA,394.04,395.02,385.53,385.81,20170983.0
2021-09-15,NVDA,406.92,412.7,399.95,409.62,29222913.0
2021-09-16,NVDA,406.58,413.79,401.91,405.66,47962172.0
2021-09-17,NVDA,408.46,413.16,405.38,409.69,46575085.0
2021-09-20,NVDA,417.88,420.45,412.61,418.5,46530703.0
2021-09-21,NVDA,427.17,429.57,426.33,427.38,15948832.0
2021-09-22,NVDA,422.79,429.88,416.84,420.28,19420675.0
2021-09-23,NVDA,420.48,422.53,415.07,419.13,45922355.0
2021-09-24,NVDA,428.65,429.23,425.8,428.0,39137080.0
2021-09-27,NVDA,432.74,439.16,422.6,431.16,27393805.0
2021-09-28,NVDA,462.68,468.65,460.34,461.6,42594844.0
2021-09-29,NVDA,453.5,457.79,452.35,457.17,39852890.0
2021-09-30,NVDA,444.39,448.4,439.77,445.09,12830071.0
2021-10-01,NVDA,455.2,458.7,446.83,453.24,3209743.0
2021-10-04,NVDA,438.96,444.19,436.33,440.62,98956638.0
2021-10-05,NVDA,435.1,439.32,429.21,434.12,4517280.0
2021-10-05,NVDA,435.1,439.32,429.21,434.12,4517280.0
2021-10-06,NVDA,438.9,442.38,432.13,435.87,47688741.0
2021-10-07,NVDA,433.99,438.47,433.69,435.89,39928884.0
2021-10-08,NVDA,438.29,443.85,429.36,435.49,28278158.0
2021-10-11,NVDA,427.22,428.98,420.01,427.5,16811980.0
2021-10-12,NVDA,433.79,434.73,427.3,433.59,20733692.0
2021-10-13,NVDA,470.91,474.32,457.46,468.41,6993680.0
2021-10-14,NVDA,484.59,490.86,470.86,482.79,51650926.0
2021-10-15,NVDA,445.4,456.28,439.46,453.16,35730234.0
2021-10-18,NVDA,442.11,452.52,435.9,447.28,30767033.0
2021-10-19,NVDA,457.76,465.74,449.77,456.23,57496874.0
2021-10-20,NVDA,433.1,449.19,430.74,433.48,20582417.0
2021-10-21,NVDA,394.71,406.27,393.56,398.73,30481715.0
2021-10-22,NVDA,387.6,390.64,377.79,389.21,23935834.0
2021-10-25,NVDA,374.76,384.96,374.67,378.81,60755336.0
2021-10-26,NVDA,402.58,404.1,392.27,402.84,87969012.0
2021-10-27,NVDA,411.62,417.96,406.17,408.38,35612992.0
2021-10-28,NVDA,404.97,413.08,403.58,406.8,54654975.0
2021-10-29,NVDA,403.44,405.0,398.24,402.81,47539059.0
2021-11-01,NVDA,409.44,414.06,408.81,409.71,11601906.0
2021-11-02,NVDA,417.22,417.98,410.89,413.05,28980426.0
2021-11-03,NVDA,423.45,431.03,417.1,420.1,32226823.0
2021-11-04,NVDA,421.13,430.79,418.73,425.39,35286103.0
2021-11-05,NVDA,441.14,451.84,439.84,441.67,37336823.0
2021-11-08,NVDA,440.24,445.4,439.47,442.71,21140395.0
2021-11-09,NVDA,456.67,460.2,445.53,458.4,160273257.0
2021-11-10,NVDA,467.02,474.83,464.19,464.72,39070076.0
2021-11-11,NVDA,469.16,471.27,463.37,468.59,41784006.0
2021-11-12,NVDA,464.88,466.75,457.6,462.64,51365152.0
2021-11-15,NVDA,455.46,468.6,450.39,462.13,36826949.0
2021-11-16,NVDA,464.62,469.67,458.2,461.91,30386082.0
2021-11-17,NVDA,481.55,484.08,473.44,480.26,28343710.0
2021-11-18,NVDA,508.48,514.66,499.0,503.38,90519711.0
2021-11-19,NVDA,486.42,497.09,483.78,488.3,31015946.0
2021-11-22,NVDA,466.26,467.23,457.79,463.12,7801454.0
2021-11-23,NVDA,446.4,447.4,441.24,445.58,24921179.0
2021-11-24,NVDA,435.85,437.61,431.86,435.48,18657367.0
2021-11-25,NVDA,441.73,450.68,432.26,443.1,6249944.0
2021-11-26,NVDA,433.86,434.76,431.82,434.12,35238812.0
2021-11-29,NVDA,450.91,456.22,445.47,453.7,39039903.0
2021-11-30,NVDA,434.07,438.12,432.87,435.16,21734138.0
2021-12-01,NVDA,444.25,448.55,439.3,445.91,29442249.0
2021-12-02,NVDA,417.51,419.32,416.78,418.27,40660579.0
2021-12-03,NVDA,402.25,407.72,397.66,402.71,29158948.0
2021-12-06,NVDA,386.25,392.46,383.96,386.64,94047018.0
2021-12-07,NVDA,373.69,373.82,372.33,373.71,29912153.0
2021-12-08,NVDA,365.86,369.21,357.32,365.9,41138085.0
2021-12-09,NVDA,376.83,382.17,369.6,376.57,32935296.0
2021-12-10,NVDA,386.54,388.54,385.96,386.61,28842796.0
2021-12-13,NVDA,373.04,375.11,368.42,373.67,26860697.0
2021-12-14,NVDA,372.57,374.32,366.92,371.56,22049688.0
2021-12-15,NVDA,380.86,381.97,375.33,377.97,41077185.0
2021-12-16,NVDA,375.19,379.83,374.77,375.98,40666239.0
2021-12-17,NVDA,396.46,405.03,394.7,397.8,33077138.0
2021-12-20,NVDA,404.59,408.65,397.94,403.63,45597479.0
2021-12-21,NVDA,392.36,395.54,385.71,392.09,33301039.0
2021-12-22,NVDA,379.88,384.23,377.64,382.21,
2021-12-23,NVDA,368.18,372.35,362.9,369.94,25603152.0
2021-12-24,NVDA,360.07,363.81,356.48,361.42,49061187.0
2021-12-27,NVDA,359.77,363.48,350.0,,35307733.0
2021-12-28,NVDA,360.58,362.11,354.94,359.59,38285633.0
2021-12-29,NVDA,355.86,358.13,352.87,354.15,34043225.0
2021-12-30,NVDA,360.02,365.21,358.32,,34275614.0
2021-12-31,NVDA,363.54,366.79,361.95,366.68,36619853.0
2022-01-03,NVDA,347.76,351.68,346.68,347.38,5920677.0
2022-01-04,NVDA,332.69,333.5,331.5,332.63,38779866.0
2022-01-05,NVDA,326.41,326.93,318.55,321.75,23718741.0
2022-01-06,NVDA,316.08,318.88,313.99,314.75,90264303.0
2022-01-07,NVDA,305.97,308.51,301.33,308.16,24458836.0
2022-01-10,NVDA,302.38,304.96,301.61,304.2,44177322.0
2022-01-11,NVDA,309.01,312.21,305.18,308.39,22650412.0
2022-01-12,NVDA,296.75,298.86,295.93,296.85,29250993.0
2022-01-13,NVDA,289.16,290.6,288.58,289.36,24546392.0
2022-01-14,NVDA,274.2,276.74,273.35,274.09,23317842.0
2022-01-17,NVDA,267.01,267.09,263.25,265.71,23469823.0
2022-01-18,NVDA,267.18,272.51,263.09,264.1,16676121.0
2022-01-19,NVDA,258.39,263.56,253.73,256.24,25687542.0
2022-01-20,NVDA,245.87,249.2,244.86,247.45,35713384.0
2022-01-21,NVDA,242.53,244.49,240.64,243.35,21069986.0
2022-01-24,NVDA,242.02,249.55,240.11,245.66,34824927.0
2022-01-25,NVDA,238.49,240.73,235.73,238.18,40185142.0
2022-01-26,NVDA,246.33,248.6,243.68,247.14,31328197.0
2022-01-27,NVDA,240.19,241.5,239.89,240.22,17368017.0
2022-01-28,NVDA,235.8,239.35,234.98,237.03,9825843.0
2022-01-31,NVDA,245.83,248.61,245.55,247.13,43893109.0
2022-02-01,NVDA,250.0,253.66,244.65,252.45,53625121.0
2022-02-02,NVDA,251.02,252.41,249.32,251.52,51857920.0
2022-02-03,NVDA,256.04,256.1,254.37,255.12,37154365.0
2022-02-04,NVDA,243.31,245.74,240.83,244.35,37271116.0
2022-02-07,NVDA,261.68,263.99,259.51,260.61,30262074.0
2022-02-08,NVDA,248.97,255.35,248.84,250.06,30031450.0
2022-02-09,NVDA,252.19,252.56,252.17,252.19,23504548.0
2022-02-10,NVDA,264.86,266.76,256.44,262.62,21933534.0
2022-02-11,NVDA,264.55,265.7,262.32,265.36,8326792.0
2022-02-14,NVDA,265.58,267.52,264.39,265.21,42441047.0
2022-02-15,NVDA,276.64,280.15,275.5,276.19,40462369.0
2022-02-16,NVDA,283.08,285.0,277.81,282.59,28130120.0
2022-02-17,NVDA,279.08,280.71,277.98,278.15,49822456.0
2022-02-18,NVDA,294.39,295.11,289.13,293.93,62788695.0
2022-02-21,NVDA,284.86,286.75,284.66,286.72,13411187.0
2022-02-22,NVDA,303.08,305.87,297.91,303.87,40677994.0
2022-02-23,NVDA,311.74,316.59,309.37,310.62,32874585.0
2022-02-24,NVDA,308.1,308.32,302.68,306.73,54513966.0
2022-02-25,NVDA,294.93,299.57,294.9,296.32,26264059.0
2022-02-28,NVDA,300.17,302.62,293.25,298.34,47244137.0
2022-03-01,NVDA,291.43,293.13,289.98,292.31,42293560.0
2022-03-02,NVDA,294.39,297.47,293.53,293.77,48448310.0
2022-03-03,NVDA,302.46,302.7,301.51,302.09,23549647.0
2022-03-04,NVDA,310.16,314.17,309.71,311.96,28043117.0
2022-03-07,NVDA,327.32,330.8,325.52,327.89,40153615.0
2022-03-08,NVDA,312.63,318.59,309.81,316.71,48164879.0
2022-03-09,NVDA,318.99,320.04,318.93,319.78,36100124.0
2022-03-10,NVDA,307.07,308.01,303.21,304.71,7975992.0
2022-03-11,NVDA,301.45,310.07,297.33,305.11,
2022-03-14,NVDA,287.73,296.43,286.49,289.31,50344380.0
2022-03-15,NVDA,311.04,313.92,308.42,311.95,25874071.0
2022-03-16,NVDA,322.41,329.21,317.32,326.8,44442194.0
2022-03-17,NVDA,306.08,311.24,305.22,310.01,39684603.0
2022-03-18,NVDA,307.58,307.94,301.43,303.64,21335491.0
2022-03-21,NVDA,312.95,313.97,310.61,311.79,44939799.0
2022-03-22,NVDA,316.72,320.31,314.0,,32586582.0
2022-03-23,NVDA,316.02,320.16,313.57,315.33,15145228.0
2022-03-24,NVDA,319.66,324.47,314.29,318.5,45073873.0
2022-03-25,NVDA,327.88,330.12,318.48,328.54,61206770.0
2022-03-28,NVDA,355.23,358.04,352.91,352.91,2609492.0
2022-03-29,NVDA,342.67,345.16,336.67,339.6,37213953.0
2022-03-30,NVDA,336.14,347.5,334.75,337.58,36690524.0
2022-03-31,NVDA,316.87,317.6,310.93,317.36,17850114.0
2022-04-01,NVDA,316.01,317.32,315.6,317.17,46770449.0
2022-04-04,NVDA,336.15,337.12,333.55,336.33,18676777.0
2022-04-05,NVDA,343.96,346.18,340.87,342.36,34277855.0
2022-04-06,NVDA,351.76,353.13,346.66,352.16,23229841.0
2022-04-07,NVDA,350.92,356.72,350.76,354.83,19552400.0
2022-04-08,NVDA,348.55,351.25,343.7,346.44,38081732.0
2022-04-11,NVDA,327.13,333.7,325.68,328.71,23718388.0
2022-04-12,NVDA,347.14,348.8,344.8,346.25,50141055.0
2022-04-13,NVDA,342.37,343.59,337.27,341.28,33447688.0
2022-04-14,NVDA,338.61,342.51,332.32,339.53,44567456.0
2022-04-15,NVDA,334.93,339.96,331.24,336.87,131237745.0
2022-04-18,NVDA,328.74,331.24,326.73,329.73,48926755.0
2022-04-19,NVDA,334.99,341.59,330.46,331.66,29302523.0
2022-04-20,NVDA,334.04,337.37,332.99,336.05,31542867.0
2022-04-21,NVDA,353.47,357.16,351.49,355.93,21382470.0
2022-04-22,NVDA,353.65,353.94,348.34,353.23,35009899.0
2022-04-25,NVDA,351.86,355.01,346.96,352.33,22556312.0
2022-04-26,NVDA,371.09,376.33,366.6,372.06,48222199.0
2022-04-27,NVDA,385.91,393.01,384.35,388.12,21002775.0
2022-04-28,NVDA,369.85,379.03,367.23,369.9,27380548.0
2022-04-29,NVDA,368.08,374.98,366.65,368.45,121157133.0
2022-05-02,NVDA,351.68,355.16,345.16,348.75,39850792.0
2022-05-03,NVDA,352.98,355.35,350.1,354.96,17971789.0
2022-05-04,NVDA,363.75,371.41,361.99,364.87,25194355.0
2022-05-05,NVDA,370.69,373.67,363.24,367.71,29072990.0
2022-05-06,NVDA,362.16,363.39,360.22,363.35,30927319.0
2022-05-09,NVDA,356.5,359.98,354.43,358.13,35771564.0
2022-05-10,NVDA,,331.93,327.93,328.83,43168595.0
2022-05-11,NVDA,323.58,324.83,320.6,323.26,93878142.0
2022-05-12,NVDA,323.38,325.99,320.63,324.01,34398360.0
2022-05-13,NVDA,342.11,343.01,339.91,341.95,22744104.0
2022-05-16,NVDA,340.13,342.54,338.42,339.12,53071267.0
2022-05-17,NVDA,333.66,334.37,330.92,333.32,38618983.0
2022-05-18,NVDA,328.98,334.3,327.71,327.79,29377369.0
2022-05-19,NVDA,318.3,320.54,317.44,318.68,49461258.0
2022-05-20,NVDA,311.99,315.57,303.84,314.02,38071334.0
2022-05-23,NVDA,304.35,305.47,298.17,303.26,36075051.0
2022-05-24,NVDA,309.69,311.12,307.17,310.22,
2022-05-25,NVDA,314.37,315.64,311.97,314.96,46633223.0
2022-05-26,NVDA,301.1,302.31,297.67,299.69,54552834.0
2022-05-27,NVDA,304.19,307.09,298.73,301.04,46408883.0
2022-05-30,NVDA,310.07,316.93,305.54,313.39,33588364.0
2022-05-31,NVDA,324.95,325.61,321.13,325.6,50922925.0
2022-06-01,NVDA,322.88,327.71,321.43,323.03,89101653.0
2022-06-02,NVDA,339.1,339.4,336.0,338.86,21459509.0
2022-06-03,NVDA,332.66,333.59,331.69,333.04,43899178.0
2022-06-06,NVDA,333.5,335.62,330.84,333.69,52263522.0
2022-06-07,NVDA,330.77,334.97,328.24,330.0,33153867.0
2022-06-08,NVDA,316.38,318.44,314.99,316.77,55020353.0
2022-06-09,NVDA,307.58,309.03,307.03,308.61,13920588.0
2022-06-10,NVDA,317.1,321.49,316.31,318.23,95798754.0
2022-06-13,NVDA,335.91,343.22,329.08,333.12,21841156.0
2022-06-14,NVDA,345.83,348.99,340.81,341.56,21583053.0
2022-06-15,NVDA,338.56,342.81,335.94,339.29,32737923.0
2022-06-16,NVDA,361.08,367.42,359.31,361.8,56006995.0
2022-06-17,NVDA,375.91,378.14,373.7,374.98,50632083.0
2022-06-20,NVDA,374.21,378.81,370.94,373.9,51664140.0
2022-06-21,NVDA,353.47,354.52,352.77,353.8,117166884.0
2022-06-22,NVDA,362.19,366.77,358.84,365.06,29346645.0
2022-06-23,NVDA,379.77,381.93,376.84,381.73,37603994.0
2022-06-24,NVDA,389.66,390.89,384.75,387.97,14378293.0
2022-06-27,NVDA,362.68,364.09,361.81,363.31,53650198.0
2022-06-28,NVDA,370.82,372.65,363.98,366.28,9498959.0
2022-06-29,NVDA,400.54,403.23,392.85,395.75,31460642.0
2022-06-30,NVDA,384.37,387.85,379.66,386.6,99451716.0
2022-07-01,NVDA,418.06,428.65,414.52,414.6,44391282.0
2022-07-04,NVDA,425.07,427.98,415.71,425.43,38984897.0
2022-07-05,NVDA,427.04,430.88,411.77,426.65,39863403.0
2022-07-06,NVDA,450.64,456.94,445.83,448.66,1988942.0
2022-07-07,NVDA,442.51,442.93,436.23,439.74,30935588.0
2022-07-08,NVDA,419.7,429.19,418.37,421.62,24753640.0
2022-07-11,NVDA,410.12,414.02,403.52,404.54,35137218.0
2022-07-12,NVDA,408.7,419.65,407.81,407.98,31407350.0
2022-07-13,NVDA,409.73,416.25,406.43,414.89,36094275.0
2022-07-14,NVDA,404.92,413.26,396.59,405.59,17339588.0
2022-07-15,NVDA,429.44,431.45,423.44,423.79,34506844.0
2022-07-18,NVDA,424.02,429.0,411.75,425.61,56364042.0
2022-07-19,NVDA,445.0,448.29,434.34,438.67,61394909.0
2022-07-20,NVDA,429.18,438.93,427.15,428.85,51067589.0
2022-07-21,NVDA,426.62,431.7,426.51,426.63,8890275.0
2022-07-22,NVDA,398.9,403.03,398.59,401.55,29315868.0
2022-07-25,NVDA,399.65,399.79,393.96,398.1,26536139.0
2022-07-26,NVDA,400.91,405.29,391.1,401.74,35190015.0
2022-07-27,NVDA,394.36,395.69,388.03,394.4,50751470.0
2022-07-28,NVDA,393.52,397.01,385.77,394.04,32546192.0
2022-07-29,NVDA,399.94,403.45,394.58,397.83,20965913.0
2022-08-01,NVDA,390.41,391.38,390.2,390.92,48562825.0
